node1,node2,interaction,distance,Log2(interaction + 1),p_value
b1552,b1859,21.077,304746.0,4.464472235337827,0.005
b2377,b2597,21.0776,241861.0,4.464511443801932,0.005
b2377,b2598,21.0776,242306.0,4.464511443801932,0.005
b2377,b2599,21.0776,242452.0,4.464511443801932,0.005
b2378,b2597,21.0776,240588.0,4.464511443801932,0.005
b2378,b2598,21.0776,241033.0,4.464511443801932,0.005
b2378,b2599,21.0776,241179.0,4.464511443801932,0.005
b0018,b3124,21.0804,1386632.0,4.464694402546437,0.005
b4412,b3124,21.0804,1386632.0,4.464694402546437,0.005
b2499,b2508,21.081,10369.0,4.464733604973198,0.005
b2500,b2508,21.081,9731.0,4.464733604973198,0.005
b0137,b0140,21.0816,3229.0,4.4647728063347385,0.005
b0137,b0141,21.0816,4067.0,4.4647728063347385,0.005
b0138,b0140,21.0816,2648.0,4.4647728063347385,0.005
b0138,b0141,21.0816,3486.0,4.4647728063347385,0.005
b1265,b1269,21.0829,3769.0,4.464857738964054,0.005
b1553,b1590,21.083,24081.0,4.464864272036134,0.005
b4689,b1590,21.083,24274.0,4.464864272036134,0.005
b0571,b4615,21.084,1466731.0,4.464929601129852,0.005
b0827,b0831,21.0899,4602.0,4.46531498257871,0.005
b0828,b0831,21.0899,3433.0,4.46531498257871,0.005
b2276,b2279,21.0935,3537.0,4.465550080020677,0.005
b2276,b2280,21.0935,3836.0,4.465550080020677,0.005
b2276,b2281,21.0935,4402.0,4.465550080020677,0.005
b3347,b4551,21.098,1172.0,4.465843897958807,0.005
b0142,b0870,21.0991,750560.0,4.46591571102099,0.005
b3352,b3355,21.1014,1287.0,4.466065854055437,0.005
b3352,b3356,21.1014,2211.0,4.466065854055437,0.005
b1496,b1611,21.1028,105842.0,4.466157237817972,0.005
b0295,b0436,21.103,142793.0,4.466170292168677,0.005
b4506,b0436,21.103,142618.0,4.466170292168677,0.005
b0296,b0436,21.103,142355.0,4.466170292168677,0.005
b0022,b0047,21.1047,27260.0,4.466281249380688,0.005
b1463,b1500,21.1049,48892.0,4.466294302609316,0.005
b1464,b1500,21.1049,47903.0,4.466294302609316,0.005
b3173,b3178,21.1154,3387.0,4.466979431304238,0.005
b0497,b4567,21.1219,558872.0,4.467403395598319,0.005
b0497,b4371,21.1219,557212.0,4.467403395598319,0.005
b1500,b1757,21.1224,255507.0,4.467436003076365,0.005
b2159,b2162,21.1258,2547.0,4.467657714384337,0.005
b4744,b3481,21.126,2184181.0,4.467670755164968,0.005
b0140,b3011,21.1295,1640594.0,4.467898949746597,0.005
b0140,b3012,21.1295,1639662.0,4.467898949746597,0.005
b0141,b3011,21.1295,1641432.0,4.467898949746597,0.005
b0141,b3012,21.1295,1640500.0,4.467898949746597,0.005
b1191,b1233,21.1298,46602.0,4.467918507602788,0.005
b0704,b0712,21.1336,8023.0,4.468166217501659,0.005
b0704,b0713,21.1336,8945.0,4.468166217501659,0.005
b0704,b0714,21.1336,9715.0,4.468166217501659,0.005
b4514,b0712,21.1336,7543.0,4.468166217501659,0.005
b4514,b0713,21.1336,8465.0,4.468166217501659,0.005
b4514,b0714,21.1336,9235.0,4.468166217501659,0.005
b1959,b2071,21.1351,120725.0,4.468263986018113,0.005
b1959,b2072,21.1351,121251.0,4.468263986018113,0.005
b1960,b2071,21.1351,120266.0,4.468263986018113,0.005
b1960,b2072,21.1351,120792.0,4.468263986018113,0.005
b3886,b4186,21.1385,336009.0,4.4684855701291255,0.005
b3886,b4187,21.1385,337256.0,4.4684855701291255,0.005
b3887,b4186,21.1385,335575.0,4.4684855701291255,0.005
b3887,b4187,21.1385,336822.0,4.4684855701291255,0.005
b0848,b1976,21.1429,1153184.0,4.468772275526914,0.005
b0849,b1976,21.1429,1152897.0,4.468772275526914,0.005
b0850,b1976,21.1429,1152450.0,4.468772275526914,0.005
b1994,b2002,21.146,9022.0,4.4689742383046775,0.005
b3467,b3487,21.1498,23924.0,4.4692217670170535,0.005
b3468,b3487,21.1498,23157.0,4.4692217670170535,0.005
b2614,b2659,21.1583,38276.0,4.469775295965395,0.005
b2615,b2659,21.1583,37275.0,4.469775295965395,0.005
b1254,b1259,21.1589,2965.0,4.469814360573474,0.005
b1255,b1259,21.1589,2192.0,4.469814360573474,0.005
b0002,b4401,21.1607,1682.0,4.469931548051475,0.005
b0002,b4402,21.1607,1446.0,4.469931548051475,0.005
b0002,b4403,21.1607,360.0,4.469931548051475,0.005
b0742,b0890,21.1615,152834.0,4.469983628319731,0.005
b1183,b4423,21.1626,39051.0,4.4700552356189345,0.005
b1183,b1216,21.1626,39562.0,4.4700552356189345,0.005
b4108,b4112,21.1637,5446.0,4.470126839364128,0.005
b4108,b4113,21.1637,6547.0,4.470126839364128,0.005
b0811,b0870,21.1639,60288.0,4.4701398578450835,0.005
b0812,b0870,21.1639,59381.0,4.4701398578450835,0.005
b0811,b0959,21.169,173133.0,4.470471789423707,0.005
b0812,b0959,21.169,172226.0,4.470471789423707,0.005
b0018,b3429,21.172,1090369.0,4.470667007624887,0.005
b4412,b3429,21.172,1090369.0,4.470667007624887,0.005
b1278,b1543,21.1724,290907.0,4.470693034722621,0.005
b1279,b1543,21.1724,290450.0,4.470693034722621,0.005
b1280,b1543,21.1724,289274.0,4.470693034722621,0.005
b3785,b3787,21.1736,1182.0,4.470771113198673,0.005
b3785,b3788,21.1736,2444.0,4.470771113198673,0.005
b1609,b1614,21.1743,5668.0,4.470816657025041,0.005
b1210,b1215,21.1756,3194.0,4.470901234602609,0.005
b1210,b4419,21.1756,4197.0,4.470901234602609,0.005
b1210,b4421,21.1756,4732.0,4.470901234602609,0.005
b1460,b1553,21.1772,106077.0,4.471005323276444,0.005
b1460,b4689,21.1772,106127.0,4.471005323276444,0.005
b3619,b3639,21.1774,17811.0,4.471018333832651,0.005
b0118,b0280,21.1834,160926.0,4.471408595969408,0.005
b3150,b3151,21.1843,113.0,4.4714671261856225,0.005
b3150,b3152,21.1843,1226.0,4.4714671261856225,0.005
b3150,b3153,21.1843,1989.0,4.4714671261856225,0.005
b2159,b2659,21.1845,537287.0,4.47148013257787,0.005
b0264,b4166,21.1859,526762.0,4.4715711740405535,0.005
b0265,b4166,21.1859,527184.0,4.4715711740405535,0.005
b1460,b1654,21.1864,200801.0,4.471603687456377,0.005
b3317,b3324,21.1868,4213.0,4.471629697661473,0.005
b3318,b3324,21.1868,3893.0,4.471629697661473,0.005
b1363,b1511,21.1924,173377.0,4.471993791303173,0.005
b2860,b2907,21.1928,55062.0,4.472019794476139,0.005
b2860,b2908,21.1928,56237.0,4.472019794476139,0.005
b2861,b2907,21.1928,54739.0,4.472019794476139,0.005
b2861,b2908,21.1928,55914.0,4.472019794476139,0.005
b3609,b3613,21.1946,2709.0,4.472136802954897,0.005
b3610,b3613,21.1946,2395.0,4.472136802954897,0.005
b3133,b4615,21.1954,488654.0,4.47218880367726,0.005
b4062,b4066,21.1967,4399.0,4.472273300853725,0.005
b4063,b4066,21.1967,3849.0,4.472273300853725,0.005
b1926,b1932,21.1968,4521.0,4.472279800431551,0.005
b1353,b1407,21.1972,55984.0,4.472305798450038,0.005
b4527,b1407,21.1972,55832.0,4.472305798450038,0.005
b1355,b1407,21.1972,55687.0,4.472305798450038,0.005
b1356,b1407,21.1972,54902.0,4.472305798450038,0.005
b3382,b3467,21.1985,93828.0,4.472390288774718,0.005
b3382,b3468,21.1985,94328.0,4.472390288774718,0.005
b3594,b3623,21.1994,31059.0,4.472448779177957,0.005
b1927,b2000,21.2068,63895.0,4.472929610386275,0.005
b1553,b1680,21.2111,119775.0,4.473208938706398,0.005
b1553,b1681,21.2111,120992.0,4.473208938706398,0.005
b4689,b1680,21.2111,119968.0,4.473208938706398,0.005
b4689,b1681,21.2111,121185.0,4.473208938706398,0.005
b2622,b2632,21.2119,10309.0,4.473260900799585,0.005
b2623,b2632,21.2119,9109.0,4.473260900799585,0.005
b3909,b3911,21.2174,928.0,4.4736180895360915,0.005
b0811,b0877,21.2198,70123.0,4.473773926002003,0.005
b0812,b0877,21.2198,69216.0,4.473773926002003,0.005
b1654,b1686,21.2215,31120.0,4.473884299981644,0.005
b0095,b0099,21.2219,4587.0,4.473910269102655,0.005
b0095,b0101,21.2219,5192.0,4.473910269102655,0.005
b0095,b0102,21.2219,5399.0,4.473910269102655,0.005
b0096,b0099,21.2219,3569.0,4.473910269102655,0.005
b0096,b0101,21.2219,4174.0,4.473910269102655,0.005
b0096,b0102,21.2219,4381.0,4.473910269102655,0.005
b0808,b0815,21.2223,5533.0,4.473936237756219,0.005
b0808,b4705,21.2223,7388.0,4.473936237756219,0.005
b0704,b0836,21.2257,142028.0,4.4741569524407305,0.005
b0704,b0837,21.2257,142522.0,4.4741569524407305,0.005
b4514,b0836,21.2257,141548.0,4.4741569524407305,0.005
b4514,b0837,21.2257,142042.0,4.4741569524407305,0.005
b3641,b3645,21.2318,2669.0,4.474552855935288,0.005
b3642,b3645,21.2318,1991.0,4.474552855935288,0.005
b3643,b3645,21.2318,1210.0,4.474552855935288,0.005
b0854,b0899,21.2333,52332.0,4.474650192613364,0.005
b0854,b0900,21.2333,53763.0,4.474650192613364,0.005
b0135,b0140,21.2395,4507.0,4.475052447893511,0.005
b0135,b0141,21.2395,5345.0,4.475052447893511,0.005
b1252,b1281,21.2405,30112.0,4.475117317274857,0.005
b1253,b1281,21.2405,29674.0,4.475117317274857,0.005
b1733,b1814,21.2407,79796.0,4.475130290801119,0.005
b3381,b3386,21.2422,3405.0,4.475227588529556,0.005
b3381,b3387,21.2422,4100.0,4.475227588529556,0.005
b4749,b1749,21.2439,194174.0,4.475337851356404,0.005
b4724,b1749,21.2439,193983.0,4.475337851356404,0.005
b1552,b1749,21.2439,193760.0,4.475337851356404,0.005
b0526,b0527,21.2484,35.0,4.475629682873594,0.005
b0526,b0528,21.2484,664.0,4.475629682873594,0.005
b0526,b0529,21.2484,878.0,4.475629682873594,0.005
b1257,b1338,21.2485,88030.0,4.475636167347977,0.005
b1257,b1339,21.2485,89516.0,4.475636167347977,0.005
b1258,b1338,21.2485,87484.0,4.475636167347977,0.005
b1258,b1339,21.2485,88970.0,4.475636167347977,0.005
b0704,b0869,21.2538,170632.0,4.4759798027894195,0.005
b4514,b0869,21.2538,170152.0,4.4759798027894195,0.005
b0704,b0922,21.2574,238099.0,4.476213168870699,0.005
b4514,b0922,21.2574,237619.0,4.476213168870699,0.005
b1481,b1566,21.2603,90124.0,4.476401130765608,0.005
b4029,b4620,21.2624,46.0,4.476537225817711,0.005
b4029,b4030,21.2624,594.0,4.476537225817711,0.005
b2425,b2428,21.2636,2244.0,4.476614988655131,0.005
b0736,b0741,21.2687,3910.0,4.476945433960704,0.005
b0737,b0741,21.2687,3221.0,4.476945433960704,0.005
b0738,b0741,21.2687,2789.0,4.476945433960704,0.005
b2027,b2039,21.2693,11836.0,4.4769843049034765,0.005
b2027,b2040,21.2693,12775.0,4.4769843049034765,0.005
b2028,b2039,21.2693,10524.0,4.4769843049034765,0.005
b2028,b2040,21.2693,11463.0,4.4769843049034765,0.005
b1914,b1919,21.2764,3134.0,4.477444198220993,0.005
b1087,b1093,21.2768,4074.0,4.477470103341899,0.005
b1088,b1093,21.2768,3354.0,4.477470103341899,0.005
b0742,b0792,21.2777,44612.0,4.4775283881632735,0.005
b1303,b1308,21.2777,1776.0,4.4775283881632735,0.005
b1303,b1309,21.2777,2303.0,4.4775283881632735,0.005
b0497,b0568,21.2833,60440.0,4.477890996375455,0.005
b1419,b1471,21.2873,52907.0,4.478149946453715,0.005
b4774,b1471,21.2873,52813.0,4.478149946453715,0.005
b1420,b1471,21.2873,52628.0,4.478149946453715,0.005
b1357,b1374,21.288,12422.0,4.4781952579391655,0.005
b1357,b1375,21.288,13329.0,4.4781952579391655,0.005
b3091,b3092,21.2911,14.0,4.4783959059842795,0.005
b0906,b0909,21.2916,2809.0,4.47842826595891,0.005
b0906,b0910,21.2916,3746.0,4.47842826595891,0.005
b2428,b2441,21.2992,10648.0,4.478920048228657,0.005
b2676,b3291,21.3014,633562.0,4.479062374972806,0.005
b2676,b4550,21.3014,633969.0,4.479062374972806,0.005
b3212,b3467,21.3032,246065.0,4.4791788136842845,0.005
b3212,b3468,21.3032,246565.0,4.4791788136842845,0.005
b1102,b1140,21.3054,38127.0,4.479321114903893,0.005
b1419,b2035,21.3056,614209.0,4.479334050682431,0.005
b4774,b2035,21.3056,614115.0,4.479334050682431,0.005
b1420,b2035,21.3056,613930.0,4.479334050682431,0.005
b1967,b1968,21.3091,107.0,4.479560408033415,0.005
b0140,b0190,21.3105,58089.0,4.47965094103048,0.005
b0140,b0191,21.3105,58631.0,4.47965094103048,0.005
b0141,b0190,21.3105,57407.0,4.47965094103048,0.005
b0141,b0191,21.3105,57949.0,4.47965094103048,0.005
b0877,b0899,21.3131,28108.0,4.479819058668257,0.005
b0877,b0900,21.3131,29539.0,4.479819058668257,0.005
b0140,b4292,21.3133,279395.0,4.479831989982824,0.005
b0141,b4292,21.3133,280233.0,4.479831989982824,0.005
b2218,b4605,21.3142,24717.0,4.4798901794640615,0.005
b4745,b3065,21.3205,1680276.0,4.480297440129775,0.005
b1932,b2113,21.3237,181979.0,4.480504258670089,0.005
b1444,b1511,21.3246,81614.0,4.480562421042989,0.005
b1056,b1079,21.3249,17087.0,4.480581807979562,0.005
b0848,b0987,21.3256,158972.0,4.480627043151787,0.005
b0849,b0987,21.3256,158685.0,4.480627043151787,0.005
b0850,b0987,21.3256,158238.0,4.480627043151787,0.005
b2026,b2027,21.3303,95.0,4.480930728296067,0.005
b2026,b2028,21.3303,1221.0,4.480930728296067,0.005
b4664,b4615,21.3308,574519.0,4.480963031464617,0.005
b2014,b2037,21.3314,21274.0,4.481001794312152,0.005
b2482,b2483,21.3376,10.0,4.481402282763246,0.005
b2245,b2393,21.3404,154196.0,4.481583112080573,0.005
b4745,b1526,21.3414,84299.0,4.481647688487125,0.005
b0018,b4354,21.3468,67123.0,4.481996351143429,0.005
b4412,b4354,21.3468,67123.0,4.481996351143429,0.005
b0018,b4391,21.3479,27880.0,4.482067364688448,0.005
b4412,b4391,21.3479,27880.0,4.482067364688448,0.005
b2659,b2714,21.352,48291.0,4.482332020747376,0.005
b2659,b2715,21.352,49561.0,4.482332020747376,0.005
b1978,b2030,21.354,49880.0,4.482461103648271,0.005
b1257,b1294,21.3577,40242.0,4.482699876571845,0.005
b1258,b1294,21.3577,39696.0,4.482699876571845,0.005
b2869,b3145,21.3664,285554.0,4.483261159952127,0.005
b0469,b0470,21.372,128.0,4.483622330323493,0.005
b3380,b3382,21.374,1246.0,4.48375129783271,0.005
b2071,b2367,21.3783,328991.0,4.484028538944113,0.005
b2072,b2367,21.3783,328165.0,4.484028538944113,0.005
b1254,b4522,21.3784,22257.0,4.484034985777954,0.005
b1254,b4523,21.3784,22400.0,4.484034985777954,0.005
b1254,b4741,21.3784,22681.0,4.484034985777954,0.005
b1255,b4522,21.3784,21484.0,4.484034985777954,0.005
b1255,b4523,21.3784,21627.0,4.484034985777954,0.005
b1255,b4741,21.3784,21908.0,4.484034985777954,0.005
b1252,b1269,21.3797,15043.0,4.484118791996434,0.005
b1253,b1269,21.3797,14605.0,4.484118791996434,0.005
b2795,b2796,21.3821,556.0,4.484273498380068,0.005
b2795,b2797,21.3821,1903.0,4.484273498380068,0.005
b2118,b4605,21.3823,140682.0,4.484286389829888,0.005
b3988,b3991,21.3901,2291.0,4.484789066542898,0.005
b3189,b3236,21.3973,46835.0,4.485252920411794,0.005
b3190,b3236,21.3973,46526.0,4.485252920411794,0.005
b3191,b3236,21.3973,46073.0,4.485252920411794,0.005
b1202,b1203,21.3997,768.0,4.48540750523227,0.005
b0813,b0815,21.4003,916.0,4.485446148849439,0.005
b0813,b4705,21.4003,2771.0,4.485446148849439,0.005
b4736,b0815,21.4003,616.0,4.485446148849439,0.005
b4736,b4705,21.4003,2471.0,4.485446148849439,0.005
b0814,b0815,21.4003,48.0,4.485446148849439,0.005
b0814,b4705,21.4003,1903.0,4.485446148849439,0.005
b1257,b1553,21.4012,323805.0,4.485504112334455,0.005
b1257,b4689,21.4012,323855.0,4.485504112334455,0.005
b1258,b1553,21.4012,323259.0,4.485504112334455,0.005
b1258,b4689,21.4012,323309.0,4.485504112334455,0.005
b1815,b2071,21.4013,251159.0,4.485510552577928,0.005
b1815,b2072,21.4013,251685.0,4.485510552577928,0.005
b1688,b1695,21.4031,7009.0,4.485626472044542,0.005
b1689,b1695,21.4031,6224.0,4.485626472044542,0.005
b1624,b1654,21.4034,29445.0,4.485645791050145,0.005
b4409,b1654,21.4034,29077.0,4.485645791050145,0.005
b1625,b1654,21.4034,28589.0,4.485645791050145,0.005
b2618,b2659,21.4093,34686.0,4.486025678929717,0.005
b2619,b2659,21.4093,34220.0,4.486025678929717,0.005
b2620,b2659,21.4093,33606.0,4.486025678929717,0.005
b1127,b1162,21.4102,26257.0,4.4860836191359645,0.005
b2895,b4755,21.4121,107220.0,4.486205929708127,0.005
b2895,b3001,21.4121,107520.0,4.486205929708127,0.005
b1853,b2393,21.4164,575520.0,4.486482699561897,0.005
b1411,b4745,21.4188,48117.0,4.486637152674694,0.005
b2020,b2030,21.4195,9493.0,4.486682198384665,0.005
b3963,b3965,21.4219,398.0,4.4868366301419895,0.005
b2377,b3121,21.4266,773122.0,4.48713901112316,0.005
b2378,b3121,21.4266,771849.0,4.48713901112316,0.005
b2104,b2376,21.4267,309396.0,4.487145444072534,0.005
b2105,b2376,21.4267,308901.0,4.487145444072534,0.005
b2106,b2376,21.4267,307956.0,4.487145444072534,0.005
b3405,b3619,21.4272,257402.0,4.487177608389148,0.005
b0140,b2955,21.431,1698709.0,4.487422033763705,0.005
b0140,b2956,21.431,1697547.0,4.487422033763705,0.005
b0141,b2955,21.431,1699547.0,4.487422033763705,0.005
b0141,b2956,21.431,1698385.0,4.487422033763705,0.005
b0143,b0147,21.4331,2374.0,4.487557093180392,0.005
b4512,b0601,21.4353,2367.0,4.487698570437995,0.005
b0608,b0704,21.4366,92323.0,4.487782164114824,0.005
b0608,b4514,21.4366,93118.0,4.487782164114824,0.005
b4734,b0704,21.4366,92230.0,4.487782164114824,0.005
b4734,b4514,21.4366,93025.0,4.487782164114824,0.005
b0610,b0704,21.4366,91682.0,4.487782164114824,0.005
b0610,b4514,21.4366,92477.0,4.487782164114824,0.005
b4298,b4302,21.4373,2538.0,4.487827174088493,0.005
b4299,b4302,21.4373,1745.0,4.487827174088493,0.005
b2828,b2830,21.4379,2409.0,4.48786575294829,0.005
b1085,b1140,21.4388,54856.0,4.487923619303747,0.005
b1086,b1140,21.4388,53779.0,4.487923619303747,0.005
b1040,b1078,21.4459,31532.0,4.488380039191849,0.005
b1041,b1078,21.4459,30322.0,4.488380039191849,0.005
b2832,b2860,21.4476,25238.0,4.488489301404449,0.005
b2832,b2861,21.4476,26101.0,4.488489301404449,0.005
b2833,b2860,21.4476,24882.0,4.488489301404449,0.005
b2833,b2861,21.4476,25745.0,4.488489301404449,0.005
b2834,b2860,21.4476,23734.0,4.488489301404449,0.005
b2834,b2861,21.4476,24597.0,4.488489301404449,0.005
b0899,b4779,21.4558,1398690.0,4.489016214710204,0.005
b0900,b4779,21.4558,1397781.0,4.489016214710204,0.005
b1295,b4742,21.4616,1508.0,4.4893887933226635,0.005
b1295,b1297,21.4616,1821.0,4.4893887933226635,0.005
b1049,b1053,21.4642,857.0,4.489555780092426,0.005
b1049,b1054,21.4642,2255.0,4.489555780092426,0.005
b0498,b0704,21.4644,207700.0,4.489568624428024,0.005
b0498,b4514,21.4644,208495.0,4.489568624428024,0.005
b0347,b0899,21.4751,576953.0,4.490255629723109,0.005
b0347,b0900,21.4751,578384.0,4.490255629723109,0.005
b1558,b1566,21.4768,4337.0,4.4903647499859085,0.005
b4750,b1566,21.4768,4193.0,4.4903647499859085,0.005
b2334,b2339,21.4782,4007.0,4.49045460753492,0.005
b2335,b2339,21.4782,3498.0,4.49045460753492,0.005
b0709,b3467,21.4795,1777116.0,4.49053804167651,0.005
b0709,b3468,21.4795,1776349.0,4.49053804167651,0.005
b0710,b3467,21.4795,1778868.0,4.49053804167651,0.005
b0710,b3468,21.4795,1778101.0,4.49053804167651,0.005
b1962,b1967,21.4801,2755.0,4.490576548114493,0.005
b1963,b1967,21.4801,2350.0,4.490576548114493,0.005
b0692,b0742,21.481,61332.0,4.490634305844486,0.005
b3406,b3407,21.4908,96.0,4.491263073722334,0.005
b1308,b1341,21.4924,36559.0,4.491365703684915,0.005
b1309,b1341,21.4924,34667.0,4.491365703684915,0.005
b1854,b2377,21.5,555958.0,4.491853096329675,0.005
b1854,b2378,21.5,556553.0,4.491853096329675,0.005
b2088,b2810,21.5007,772801.0,4.491897979477212,0.005
b2088,b2811,21.5007,774006.0,4.491897979477212,0.005
b4520,b1176,21.5034,6183.0,4.492071087110298,0.005
b4520,b1177,21.5034,7398.0,4.492071087110298,0.005
b0264,b0854,21.5056,614102.0,4.492212122418458,0.005
b0265,b0854,21.5056,613908.0,4.492212122418458,0.005
b1140,b4565,21.5056,1310797.0,4.492212122418458,0.005
b1140,b4305,21.5056,1309679.0,4.492212122418458,0.005
b3830,b3833,21.5092,2685.0,4.492442877732634,0.005
b1329,b1331,21.51,1271.0,4.4924941516794314,0.005
b1329,b1332,21.51,2524.0,4.4924941516794314,0.005
b1329,b1333,21.51,2831.0,4.4924941516794314,0.005
b1500,b1760,21.5115,257903.0,4.492590285418295,0.005
b1500,b1761,21.5115,258411.0,4.492590285418295,0.005
b0152,b0154,21.5151,2136.0,4.4928209802590455,0.005
b2154,b2156,21.5183,2316.0,4.493026011375444,0.005
b2154,b2157,21.5183,3990.0,4.493026011375444,0.005
b1675,b1694,21.5211,20445.0,4.493205389702851,0.005
b2379,b2502,21.5255,126819.0,4.493487224877985,0.005
b2071,b2721,21.5272,693115.0,4.493596100997315,0.005
b2072,b2721,21.5272,692289.0,4.493596100997315,0.005
b3184,b3189,21.5278,2499.0,4.493634525901303,0.005
b3184,b3190,21.5278,3813.0,4.493634525901303,0.005
b3184,b3191,21.5278,4227.0,4.493634525901303,0.005
b0704,b3113,21.528,2117191.0,4.49364733397521,0.005
b4514,b3113,21.528,2117986.0,4.49364733397521,0.005
b1653,b1655,21.5294,731.0,4.493736987308864,0.005
b1653,b1656,21.5294,1674.0,4.493736987308864,0.005
b0002,b0011,21.5313,7843.0,4.493858650779663,0.005
b0002,b0013,21.5313,8582.0,4.493858650779663,0.005
b0790,b0848,21.5327,65591.0,4.4939482909828365,0.005
b0790,b0849,21.5327,65998.0,4.4939482909828365,0.005
b0790,b0850,21.5327,66415.0,4.4939482909828365,0.005
b1197,b1201,21.535,3689.0,4.494095544940635,0.005
b4516,b1024,21.5364,39757.0,4.494185170426325,0.005
b0988,b1024,21.5364,39335.0,4.494185170426325,0.005
b0989,b1024,21.5364,38690.0,4.494185170426325,0.005
b0575,b0704,21.5425,133792.0,4.494575616502123,0.005
b0575,b4514,21.5425,134587.0,4.494575616502123,0.005
b3167,b3236,21.5425,70151.0,4.494575616502123,0.005
b2038,b2167,21.5438,149580.0,4.49465881266387,0.005
b4516,b0996,21.5468,7975.0,4.494850785497634,0.005
b0988,b0996,21.5468,7553.0,4.494850785497634,0.005
b0989,b0996,21.5468,6908.0,4.494850785497634,0.005
b1831,b1832,21.5475,96.0,4.49489557548345,0.005
