bin,t_stat,p_val
189,1.0904690194007025,0.15191980304079022
190,-1.524018952524063,0.0809198248371595
191,2.4012222471203786,0.019909005999903667
192,0.4122741539169859,0.3448927123177281
193,-1.2009822168631763,0.13020523804821993
194,-2.9810769650508173,0.007711301164708077
195,-3.1807269274387684,0.005585862874054858
196,-4.351779920690459,0.0009227279162037187
197,-3.441758677321479,0.0036850047738262864
198,-3.4165527002089324,0.003834826732696265
199,-0.7761928458811905,0.22877356866361437
200,-1.35168322570767,0.10473364682691362
201,-1.0556144183505756,0.1593280868463638
202,1.5622034497826687,0.0763377027593744
203,3.6500148056557005,0.002658702563557381
204,3.3300807888211827,0.004398976148492734
205,2.2458220681277075,0.025676286606979463
206,1.2546127513562513,0.1206104150616548
207,3.5850613844006904,0.0029420074157665973
208,1.787541279684993,0.05374398421197726
209,3.170949716814642,0.005674320312043701
210,-0.4784098789799291,0.3218830170096565
211,-1.6705452820445363,0.06457436681368248
212,-3.325520980532207,0.004431026544191125
213,-0.7639084296968878,0.23223830262066775
214,-2.6842427120062524,0.0125157390334042
215,-4.678979933264013,0.0005769327744689075
216,-1.3596315137188326,0.10351563645230097
217,-5.37365210562728,0.0002241050063673248
218,-3.31136237384051,0.004532104293470296
219,-3.131986717601892,0.0060414829952349525
220,5.5138455137705575,0.00018672019984663656
221,2.756829530642652,0.011113557846809214
222,6.209457578358432,7.853660377612748e-05
223,3.8963327474962086,0.0018198385322098077
224,4.319706551939789,0.000967002605442243
225,1.8608704564982406,0.04784031797208487
226,2.295557454439263,0.023671132596762748
227,2.267311701176779,0.02479024431004537
228,2.552679712365892,0.015528949064451722
229,1.725142636390886,0.059292703049913124
230,-0.1035139448676377,0.4599125081763879
231,-2.0760710299909904,0.033847435782936114
232,-0.8006242926888048,0.2219847187077787
233,-1.9462988641998245,0.04173062716607682
234,1.8271231728576616,0.05047783349534795
235,3.4626845622670452,0.0035652740201110814
236,0.9327646313290334,0.1876437279855837
237,-0.24832057444585914,0.404729842363153
238,-0.25723701064743054,0.4013902122989743
239,-2.8895185779189876,0.00894914964112664
240,-0.7302468394331701,0.2419065560548893
241,-0.9133448375554923,0.19243774513054612
242,-0.3875100059124693,0.3536918528693954
243,1.2835011025249141,0.11568846255370706
244,-1.7086532972999566,0.06084461151287067
245,1.2955211750381888,0.11369031150604596
246,0.32499902289117266,0.3763046642162865
247,0.3063553875275118,0.3831514067872689
248,-0.3210107101238862,0.3777656023151532
249,-3.641402483452448,0.0026945568351682777
250,-1.1949623433791192,0.13131999507986727
251,-2.1747024251955307,0.02883503687351073
252,-0.2285819380472492,0.4121515742457378
253,0.32059582625012883,0.3779176947183059
254,-2.25849520716373,0.025150073624410567
255,-4.061029479720381,0.0014187805467808022
256,0.5509734458849785,0.2975313344767618
257,2.147726146719276,0.030129584690411326
258,0.5094378839895302,0.3113504593684624
259,3.173662820895711,0.005649629583998731
260,1.5786715171533496,0.07443390333970613
261,-0.9768936922845504,0.17707381886633644
262,0.6651405699146393,0.2613190679792369
263,0.3551482389750507,0.3653296309421705
264,1.912367892066597,0.044063483240351226
265,1.3932748711909835,0.09849288143426296
266,0.7557070880552493,0.23457042138950623
267,-1.8194343845199594,0.0510974512695617
268,-2.6776572961841407,0.012651498676681423
269,-0.5526068921580279,0.29699463717702856
270,-0.2074203503716156,0.4201494446468705
271,-1.6801874007426572,0.06361145216785842
272,-2.033135007076109,0.03628294864475718
273,-1.6048860603510917,0.07149091336442437
274,-3.4664337946023314,0.0035442554997635115
275,-4.126903602547317,0.0012856649288041535
276,1.3481242211318758,0.10528296793920427
277,7.962379790047493,1.1491914742799439e-05
278,5.668586046269328,0.0001531369962416879
279,4.098518880745439,0.0013413195407646072
280,0.9336062540467661,0.18743793464432718
281,0.35542319479916895,0.36523011567605873
282,-2.008731858591841,0.03774116044412769
283,-1.0304753680984378,0.16484152519288944
284,0.2545380674407896,0.40240021680893195
285,0.8391794786783829,0.21154890276585575
286,0.3896015305374176,0.3529450443310132
287,-1.7496711425014098,0.0570513699466323
288,-0.9364647061903316,0.18674020914746486
289,-2.6478684456889168,0.013284432564211149
290,-3.0755230294914755,0.0066176726749273135
291,-3.468831921569692,0.003530879392701205
292,-3.426411122073553,0.0037754852847729247
293,-4.162046353232159,0.0012201401508941333
294,2.0282091283526134,0.03657288205029322
295,7.261325300587995,2.3789860745448223e-05
296,6.076975951409754,9.216444516206018e-05
297,8.06063329554085,1.0418985746614529e-05
