gene,cid
VC_0354,4
VC_0355,4
VC_0356,4
VC_0357,4
VC_0358,4
VC_0359,4
VC_0360,4
VC_0361,4
VC_0362,4
VC_0363,4
VC_0364,4
VC_0365,4
VC_0366,4
VC_0367,4
VC_0368,4
VC_0369,4
VC_0370,4
VC_0371,4
VC_0372,4
VC_0373,4
VC_0374,4
VC_0375,4
VC_0376,4
VC_0377,4
VC_0378,4
VC_0379,4
VC_0380,4
VC_0381,4
VC_0382,4
VC_0383,4
VC_0384,4
VC_0391,5
VC_0392,5
VC_0393,5
VC_0394,5
VC_0395,5
VC_0396,5
VC_0397,5
VC_0398,5
VC_0399,5
VC_0400,5
VC_0401,5
VC_0402,5
VC_0403,5
VC_0404,5
VC_0405,5
VC_0406,5
VC_0407,5
VC_0408,5
VC_0409,5
VC_0410,5
VC_0411,5
VC_0412,5
VC_0413,5
VC_0414,5
VC_0415,5
VC_0416,5
VC_0417,5
VC_0418,5
VC_0419,5
VC_0420,5
VC_0421,5
VC_0422,5
VC_0423,5
VC_0424,5
VC_0425,5
VC_0426,5
VC_0427,5
VC_0428,5
VC_0429,5
VC_0430,5
VC_0431,5
VC_0432,5
VC_0433,5
VC_0434,5
VC_0435,5
VC_0436,5
VC_0437,5
VC_0438,5
VC_0439,5
VC_0440,5
VC_0441,5
VC_0442,5
VC_0443,5
VC_0444,5
VC_0445,5
VC_0446,5
VC_0447,5
VC_0448,5
VC_0449,5
VC_0450,5
VC_0451,5
VC_0452,5
VC_0453,5
VC_0454,5
VC_0455,5
VC_0456,5
VC_0457,5
VC_0458,5
VC_0459,5
VC_0460,5
VC_0461,5
VC_0462,5
VC_0463,5
VC_0464,5
VC_0465,5
VC_0466,5
VC_0467,5
VC_0468,5
VC_0469,5
VC_0470,5
VC_0471,5
VC_0472,5
VC_0473,5
VC_0474,5
VC_0475,5
VC_0476,5
VC_0477,5
VC_0478,5
VC_0479,5
VC_0480,5
VC_0481,5
VC_0482,5
VC_0483,5
VC_0484,5
VC_0485,5
VC_0486,5
VC_0487,5
VC_0497,6
VC_0498,6
VC_0502,6
VC_0503,6
VC_0504,6
VC_0505,6
VC_0506,6
VC_0507,6
VC_0508,6
VC_0509,6
VC_0510,6
VC_0511,6
VC_0512,6
VC_0513,6
VC_0514,6
VC_0515,6
VC_0516,6
VC_0517,6
VC_0519,6
VC_0520,6
VC_0522,6
VC_0523,6
VC_0524,6
VC_0525,6
VC_0526,6
VC_0527,6
VC_0528,6
VC_0529,6
VC_0530,6
VC_0531,6
VC_0532,6
VC_0533,6
VC_0534,6
VC_0535,6
VC_0536,6
VC_0537,6
VC_0538,6
VC_0539,6
VC_0540,6
VC_0541,6
VC_0542,6
VC_0543,6
VC_0544,6
VC_0545,6
VC_0546,6
VC_0547,6
VC_0548,6
VC_0549,6
VC_0550,6
VC_0551,6
VC_0552,6
VC_0553,6
VC_0554,6
VC_0555,6
VC_0556,6
VC_0557,6
VC_0558,6
VC_0559,6
VC_0560,6
VC_0561,6
VC_0562,6
VC_0563,6
VC_0564,6
VC_0565,6
VC_0566,6
VC_0567,6
VC_0568,6
VC_0569,6
VC_0570,6
VC_0571,6
VC_0572,6
VC_0573,6
VC_0574,6
VC_0575,6
VC_0576,6
VC_0577,6
VC_0578,6
VC_0579,6
VC_0580,6
VC_0581,6
VC_0582,6
VC_0584,6
VC_0585,6
VC_0586,6
VC_0587,6
VC_0588,6
VC_0589,6
VC_0590,6
VC_0591,6
VC_0592,6
VC_0593,6
VC_0594,6
VC_0595,6
VC_0596,6
VC_0597,6
VC_0598,6
VC_0599,6
VC_0600,6
VC_0601,6
VC_0602,6
VC_0603,6
VC_0604,6
VC_0605,6
VC_0606,6
VC_0608,6
VC_0609,6
VC_0610,6
VC_0611,6
VC_0612,6
VC_0613,6
VC_0614,6
VC_0615,6
VC_0616,6
VC_0617,6
VC_0618,6
VC_0619,6
VC_0620,6
VC_0621,6
VC_0622,6
VC_0623,6
VC_0624,6
VC_0625,6
VC_0626,6
VC_0627,6
VC_0628,6
VC_0629,6
VC_0630,6
VC_0631,6
VC_0632,6
VC_0633,6
VC_0634,6
VC_0635,6
VC_0636,6
VC_0647,7
VC_0648,7
VC_0649,7
VC_0650,7
VC_0651,7
VC_0652,7
VC_0653,7
VC_0654,7
VC_0655,7
VC_0656,7
VC_0657,7
VC_0658,7
VC_0659,7
VC_0660,7
VC_0661,7
VC_0662,7
VC_0664,7
VC_0665,7
VC_0666,7
VC_0667,7
VC_0668,7
VC_0669,7
VC_0670,7
VC_0671,7
VC_0672,7
VC_0673,7
VC_0674,7
VC_0675,7
VC_0676,7
VC_0677,7
VC_0678,7
VC_0679,7
VC_0680,7
VC_0681,7
VC_0682,7
VC_0683,7
VC_0684,7
VC_0685,7
VC_0686,7
VC_0687,7
VC_0688,7
VC_0689,7
VC_0690,7
VC_0691,7
VC_0692,7
VC_0693,7
VC_0694,7
VC_0695,7
VC_0696,7
VC_0697,7
VC_0698,7
VC_0699,7
VC_0700,7
VC_0701,7
VC_0702,7
VC_0703,7
VC_0704,7
VC_0705,7
VC_0706,7
VC_0707,7
VC_0708,7
VC_0709,7
VC_0710,7
VC_0711,7
VC_0712,7
VC_0713,7
VC_0714,7
VC_0715,7
VC_0716,7
VC_0717,7
VC_0718,7
VC_0719,7
VC_0720,7
VC_0721,7
VC_0722,7
VC_0723,7
VC_0724,7
VC_0725,7
VC_0726,7
VC_0727,7
VC_0728,7
VC_0729,7
VC_0730,7
VC_0731,7
VC_0732,7
VC_0733,7
VC_0734,7
VC_0735,7
VC_0736,7
VC_0737,7
VC_0738,7
VC_0739,7
VC_0740,7
VC_0741,7
VC_0742,7
VC_0743,7
VC_0744,7
VC_0745,7
VC_0746,7
VC_0747,7
VC_0748,7
VC_0749,7
VC_0750,7
VC_0751,7
VC_0752,7
VC_0753,7
VC_0754,7
VC_0755,7
VC_0756,7
VC_0757,7
VC_0758,7
VC_0759,7
VC_0760,7
VC_0761,7
VC_0762,7
VC_0763,7
VC_0764,7
VC_0765,7
VC_0766,7
VC_0767,7
VC_0768,7
VC_0769,7
VC_0770,7
VC_0771,7
VC_0772,7
VC_0773,7
VC_0774,7
VC_0775,7
VC_0776,7
VC_0777,7
VC_0778,7
VC_0779,7
VC_0780,7
VC_0781,7
VC_0782,7
VC_0783,7
VC_0784,7
VC_0785,7
VC_0786,7
VC_0787,7
VC_0788,7
VC_0789,7
VC_0790,7
VC_0791,7
VC_0792,7
VC_0794,7
VC_0795,7
VC_0796,7
VC_0797,7
VC_0798,7
VC_0799,7
VC_0800,7
VC_0801,7
VC_0802,7
VC_0803,7
VC_0804,7
VC_0805,7
VC_0806,7
VC_0807,7
VC_0808,7
VC_0809,7
VC_0810,7
VC_0811,7
VC_0812,7
VC_0813,7
VC_0814,7
VC_0815,7
VC_0816,7
VC_0817,7
VC_0819,7
VC_0820,7
VC_0821,7
VC_0822,7
VC_0823,7
VC_0824,7
VC_0825,7
VC_0826,7
VC_0827,7
VC_0828,7
VC_0829,7
VC_0830,7
VC_0831,7
VC_0832,7
VC_0833,7
VC_0834,7
VC_0835,7
VC_0836,7
VC_0837,7
VC_0838,7
VC_0839,7
VC_0840,7
VC_0841,7
VC_0842,7
VC_0843,7
VC_0844,7
VC_0855,8
VC_0856,8
VC_0857,8
VC_0858,8
VC_0859,8
VC_0860,8
VC_0861,8
VC_0862,8
VC_0863,8
VC_0864,8
VC_0865,8
VC_0866,8
VC_0867,8
VC_0868,8
VC_0869,8
VC_0870,8
VC_0871,8
VC_0872,8
VC_0873,8
VC_0874,8
VC_0875,8
VC_0876,8
VC_0877,8
VC_0878,8
VC_0879,8
VC_0880,8
VC_0881,8
VC_0882,8
VC_0883,8
VC_0884,8
VC_0885,8
VC_0886,8
VC_0887,8
VC_0888,8
VC_0889,8
VC_0890,8
VC_0891,8
VC_0892,8
VC_0893,8
VC_0894,8
VC_0895,8
VC_0896,8
VC_0897,8
VC_0898,8
VC_0899,8
VC_0900,8
VC_0901,8
VC_0902,8
VC_0903,8
VC_0904,8
VC_0905,8
VC_0906,8
VC_0907,8
VC_0908,8
VC_0909,8
VC_0910,8
VC_0911,8
VC_0912,8
VC_0913,8
VC_0914,8
VC_0915,8
VC_0916,8
VC_0917,8
VC_0918,8
VC_0919,8
VC_0920,8
VC_0921,8
VC_0922,8
VC_0923,8
VC_0924,8
VC_0925,8
VC_0926,8
VC_0927,8
VC_0928,8
VC_0929,8
VC_0930,8
VC_0931,8
VC_0932,8
VC_0933,8
VC_0934,8
VC_0935,8
VC_0936,8
VC_0937,8
VC_0938,8
VC_0939,8
VC_0940,8
VC_0941,8
VC_0942,8
VC_0943,8
VC_0944,8
VC_0945,8
VC_0946,8
VC_0947,8
VC_0948,8
VC_0949,8
VC_0950,8
VC_0951,8
VC_0952,8
VC_0953,8
VC_0954,8
VC_0955,8
VC_0956,8
VC_0957,8
VC_0958,8
VC_0959,8
VC_0960,8
VC_0961,8
VC_0962,8
VC_0963,8
VC_0964,8
VC_0965,8
VC_0966,8
VC_0967,8
VC_0968,8
VC_0969,8
VC_0970,8
VC_0971,8
VC_0972,8
VC_0973,8
VC_0974,8
VC_0975,8
VC_0976,8
VC_0977,8
VC_0978,8
VC_0979,8
VC_0981,8
VC_0982,8
VC_0983,8
VC_0984,8
VC_0985,8
VC_0986,8
VC_0987,8
VC_0988,8
VC_0989,8
VC_0990,8
VC_0991,8
VC_0992,8
VC_0993,8
VC_0994,8
VC_0995,8
VC_0996,8
VC_0997,8
VC_0998,8
VC_0999,8
VC_1000,8
VC_1001,8
VC_1002,8
VC_1003,8
VC_1004,8
VC_1005,8
VC_1006,8
VC_1007,8
VC_1008,8
VC_1009,8
VC_1010,8
VC_1011,8
VC_1012,8
VC_1013,8
VC_1014,8
VC_1015,8
VC_1016,8
VC_1017,8
VC_1020,8
VC_1021,8
VC_1022,8
VC_1023,8
VC_1024,8
VC_1025,8
VC_1026,8
VC_1027,8
VC_1028,8
VC_1029,8
VC_1030,8
VC_1031,8
VC_1032,8
VC_1033,8
VC_1034,8
VC_1035,8
VC_1036,8
VC_1037,8
VC_1038,8
VC_1039,8
VC_1040,8
VC_1041,8
VC_1042,8
VC_1043,8
VC_1044,8
VC_1045,8
VC_1046,8
VC_1047,8
VC_1048,8
VC_1049,8
VC_1050,8
VC_1051,8
VC_1052,8
VC_1053,8
VC_1054,8
VC_1055,8
VC_1056,8
VC_1057,8
VC_1058,8
VC_1059,8
VC_1060,8
VC_1061,8
VC_1062,8
VC_1063,8
VC_1064,8
VC_1065,8
VC_1066,8
VC_1067,8
VC_1068,8
VC_1069,8
VC_1070,8
VC_1071,8
VC_1072,8
VC_1073,8
VC_1074,8
VC_1075,8
VC_1076,8
VC_1077,8
VC_1078,8
VC_1079,8
VC_1080,8
VC_1081,8
VC_1082,8
VC_1083,8
VC_1084,8
VC_1085,8
VC_1086,8
VC_1087,8
VC_1088,8
VC_1089,8
VC_1090,8
VC_1091,8
VC_1092,8
VC_1093,8
VC_1094,8
VC_1095,8
VC_1096,8
VC_1097,8
VC_1098,8
VC_1099,8
VC_1100,8
VC_1101,8
VC_1102,8
VC_1103,8
VC_1104,8
VC_1105,8
VC_1106,8
VC_1107,8
VC_1108,8
VC_1109,8
VC_1110,8
VC_1111,8
VC_1112,8
VC_1113,8
VC_1114,8
VC_1115,8
VC_1116,8
VC_1117,8
VC_1118,8
VC_1119,8
VC_1120,8
VC_1121,8
VC_1122,8
VC_1123,8
VC_1124,8
VC_1125,8
VC_1126,8
VC_1127,8
VC_1128,8
VC_1129,8
VC_1130,8
VC_1131,8
VC_1132,8
VC_1133,8
VC_1134,8
VC_1135,8
VC_1136,8
VC_1137,8
VC_1138,8
VC_1139,8
VC_1140,8
VC_1141,8
VC_1142,8
VC_1143,8
VC_1144,8
VC_1145,8
VC_1146,8
VC_1147,8
VC_1148,8
VC_1149,8
VC_1150,8
VC_1151,8
VC_1152,8
VC_1153,8
VC_1154,8
VC_1155,8
VC_1156,8
VC_1157,8
VC_1158,8
VC_1159,8
VC_1160,8
VC_1161,8
VC_1162,8
VC_1163,8
VC_1164,8
VC_1165,8
VC_1166,8
VC_1167,8
VC_1168,8
VC_1169,8
VC_1170,8
VC_1171,8
VC_1172,8
VC_1173,8
VC_1174,8
VC_1175,8
VC_1176,8
VC_1177,8
VC_1178,8
VC_1179,8
VC_1180,8
VC_1181,8
VC_1182,8
VC_1183,8
VC_1184,8
VC_1185,8
VC_1186,8
VC_1187,8
VC_1188,8
VC_1189,8
VC_1190,8
VC_1191,8
VC_1192,8
VC_1193,8
VC_1194,8
VC_1195,8
VC_1196,8
VC_1197,8
VC_1198,8
VC_1199,8
VC_1200,8
VC_1201,8
VC_1202,8
VC_1203,8
VC_1204,8
VC_1205,8
VC_1206,8
VC_1207,8
VC_1208,8
VC_1209,8
VC_1210,8
VC_1211,8
VC_1212,8
VC_1213,8
VC_1214,8
VC_1215,8
VC_1216,8
VC_1217,8
VC_1218,8
VC_1219,8
VC_1220,8
VC_1221,8
VC_1222,8
VC_1223,8
VC_1224,8
VC_1225,8
VC_1226,8
VC_1227,8
VC_1228,8
VC_1229,8
VC_1230,8
VC_1231,8
VC_1232,8
VC_1233,8
VC_1234,8
VC_1235,8
VC_1236,8
VC_1237,8
VC_1238,8
VC_1239,8
VC_1240,8
VC_1241,8
VC_1242,8
VC_1243,8
VC_1244,8
VC_1245,8
VC_1246,8
VC_1247,8
VC_1248,8
VC_1249,8
VC_1250,8
VC_1251,8
VC_1252,8
VC_1253,8
VC_1254,8
VC_1255,8
VC_1256,8
VC_1257,8
VC_1258,8
VC_1259,8
VC_1260,8
VC_1261,8
VC_1262,8
VC_1263,8
VC_1264,8
VC_1265,8
VC_1266,8
VC_1267,8
VC_1268,8
VC_1269,8
VC_1270,8
VC_1271,8
VC_1272,8
VC_1273,8
VC_1274,8
VC_1275,8
VC_1276,8
VC_1277,8
VC_1278,8
VC_1279,8
VC_1280,8
VC_1281,8
VC_1282,8
VC_1283,8
VC_1284,8
VC_1285,8
VC_1286,8
VC_1287,8
VC_1288,8
VC_1289,8
VC_1290,8
VC_1291,8
VC_1292,8
VC_1293,8
VC_1294,8
VC_1295,8
VC_1296,8
VC_1297,8
VC_1298,8
VC_1299,8
VC_1300,8
VC_1301,8
VC_1302,8
VC_1303,8
VC_1304,8
VC_1305,8
VC_1306,8
VC_1317,9
VC_1318,9
VC_1319,9
VC_1320,9
VC_1321,9
VC_1322,9
VC_1323,9
VC_1324,9
VC_1325,9
VC_1326,9
VC_1327,9
VC_1328,9
VC_1329,9
VC_1330,9
VC_1331,9
VC_1332,9
VC_1333,9
VC_1334,9
VC_1335,9
VC_1336,9
VC_1337,9
VC_1338,9
VC_1339,9
VC_1340,9
VC_1341,9
VC_1342,9
VC_1343,9
VC_1344,9
VC_1345,9
VC_1346,9
VC_1347,9
VC_1348,9
VC_1349,9
VC_1350,9
VC_1351,9
VC_1352,9
VC_1353,9
VC_1354,9
VC_1355,9
VC_1356,9
VC_1357,9
VC_1358,9
VC_1359,9
VC_1360,9
VC_1361,9
VC_1362,9
VC_1363,9
VC_1364,9
VC_1365,9
VC_1366,9
VC_1367,9
VC_1368,9
VC_1369,9
VC_1370,9
VC_1371,9
VC_1372,9
VC_1373,9
VC_1374,9
VC_1375,9
VC_1376,9
VC_1377,9
VC_1378,9
VC_1379,9
VC_1380,9
VC_1381,9
VC_1382,9
VC_1383,9
VC_1384,9
VC_1385,9
VC_1386,9
VC_1387,9
VC_1388,9
VC_1389,9
VC_1390,9
VC_1391,9
VC_1392,9
VC_1393,9
VC_1394,9
VC_1396,9
VC_1397,9
VC_1398,9
VC_1399,9
VC_1400,9
VC_1401,9
VC_1402,9
VC_1403,9
VC_1404,9
VC_1405,9
VC_1406,9
VC_1407,9
VC_1408,9
VC_1409,9
VC_1410,9
VC_1411,9
VC_1412,9
VC_1413,9
VC_1414,9
VC_1415,9
VC_1416,9
VC_1417,9
VC_1418,9
VC_1419,9
VC_1420,9
VC_1421,9
VC_1422,9
VC_1423,9
VC_1424,9
VC_1425,9
VC_1426,9
VC_1427,9
VC_1428,9
VC_1429,9
VC_1430,9
VC_1431,9
VC_1432,9
VC_1433,9
VC_1434,9
VC_1435,9
VC_1436,9
VC_1437,9
VC_1438,9
VC_1439,9
VC_1440,9
VC_1441,9
VC_1442,9
VC_1443,9
VC_1444,9
VC_1445,9
VC_1446,9
VC_1447,9
VC_1448,9
VC_1449,9
VC_1450,9
VC_1451,9
VC_1452,9
VC_1453,9
VC_1454,9
VC_1455,9
VC_1456,9
VC_1457,9
VC_1458,9
VC_1459,9
VC_1460,9
VC_1461,9
VC_1462,9
VC_1463,9
VC_1464,9
VC_1465,9
VC_1466,9
VC_1467,9
VC_1468,9
VC_1469,9
VC_1471,9
VC_1472,9
VC_1473,9
VC_1474,9
VC_1475,9
VC_1477,9
VC_1478,9
VC_1479,9
VC_1480,9
VC_1481,9
VC_1482,9
VC_1483,9
VC_1484,9
VC_1493,10
VC_1494,10
VC_1495,10
VC_1496,10
VC_1497,10
VC_1498,10
VC_1499,10
VC_1500,10
VC_1501,10
VC_1502,10
VC_1503,10
VC_1504,10
VC_1505,10
VC_1506,10
VC_1507,10
VC_1508,10
VC_1509,10
VC_1510,10
VC_1511,10
VC_1512,10
VC_1514,10
VC_1515,10
VC_1516,10
VC_1517,10
VC_1518,10
VC_1519,10
VC_1520,10
VC_1521,10
VC_1522,10
VC_1523,10
VC_1524,10
VC_1525,10
VC_1526,10
VC_1527,10
VC_1528,10
VC_1529,10
VC_1530,10
VC_1531,10
VC_1532,10
VC_1533,10
VC_1534,10
VC_1535,10
VC_1536,10
VC_1537,10
VC_1538,10
VC_1539,10
VC_1540,10
VC_1541,10
VC_1542,10
VC_1543,10
VC_1544,10
VC_1545,10
VC_1546,10
VC_1547,10
VC_1548,10
VC_1549,10
VC_1550,10
VC_1551,10
VC_1552,10
VC_1553,10
VC_1554,10
VC_1555,10
VC_1556,10
VC_1557,10
VC_1558,10
VC_1559,10
VC_1560,10
VC_1561,10
VC_1562,10
VC_1563,10
VC_1564,10
VC_1565,10
VC_1566,10
VC_1567,10
VC_1568,10
VC_1569,10
VC_1570,10
VC_1571,10
VC_1572,10
VC_1573,10
VC_1574,10
VC_1575,10
VC_1576,10
VC_1577,10
VC_1578,10
VC_1579,10
VC_1580,10
VC_1581,10
VC_1582,10
VC_1583,10
VC_1584,10
VC_1585,10
VC_1586,10
VC_1587,10
VC_1588,10
VC_1589,10
VC_1590,10
VC_1591,10
VC_1592,10
VC_1593,10
VC_1594,10
VC_1595,10
VC_1596,10
VC_1597,10
VC_1598,10
VC_1599,10
VC_1600,10
VC_1601,10
VC_1602,10
VC_1603,10
VC_1604,10
VC_1605,10
VC_1606,10
VC_1607,10
VC_1608,10
VC_1609,10
VC_1610,10
VC_1611,10
VC_1612,10
VC_1613,10
VC_1614,10
VC_1615,10
VC_1616,10
VC_1617,10
VC_1618,10
VC_1619,10
VC_1627,11
VC_1628,11
VC_1629,11
VC_1630,11
VC_1631,11
VC_1632,11
VC_1633,11
VC_1634,11
VC_1635,11
VC_1636,11
VC_1637,11
VC_1638,11
VC_1639,11
VC_1640,11
VC_1641,11
VC_1642,11
VC_1643,11
VC_1644,11
VC_1645,11
VC_1646,11
VC_1647,11
VC_1648,11
VC_1649,11
VC_1650,11
VC_1651,11
VC_1652,11
VC_1653,11
VC_1654,11
VC_1655,11
VC_1656,11
VC_1657,11
VC_1658,11
VC_1659,11
VC_1661,11
VC_1662,11
VC_1663,11
VC_1664,11
VC_1665,11
VC_1666,11
VC_1667,11
VC_1668,11
VC_1669,11
VC_1670,11
VC_1671,11
VC_1672,11
VC_1673,11
VC_1674,11
VC_1675,11
VC_1676,11
VC_1677,11
VC_1678,11
VC_1679,11
VC_1680,11
VC_1681,11
VC_1682,11
VC_1683,11
VC_1684,11
VC_1685,11
VC_1686,11
VC_1687,11
VC_1688,11
VC_1689,11
VC_1690,11
VC_1691,11
VC_1692,11
VC_1693,11
VC_1694,11
VC_1695,11
VC_1696,11
VC_1697,11
VC_1698,11
VC_1699,11
VC_1700,11
VC_1701,11
VC_1702,11
VC_1703,11
VC_1704,11
VC_1705,11
VC_1706,11
VC_1707,11
VC_1708,11
VC_1709,11
VC_1710,11
VC_1711,11
VC_1712,11
VC_1713,11
VC_1714,11
VC_1715,11
VC_1716,11
VC_1717,11
VC_1718,11
VC_1719,11
VC_1720,11
VC_1721,11
VC_1722,11
VC_1723,11
VC_1724,11
VC_1725,11
VC_1726,11
VC_1727,11
VC_1728,11
VC_1729,11
VC_1730,11
VC_1731,11
VC_1732,11
VC_1733,11
VC_1734,11
VC_1735,11
VC_1736,11
VC_1737,11
VC_1738,11
VC_1739,11
VC_1740,11
VC_1741,11
VC_1742,11
VC_1743,11
VC_1744,11
VC_1745,11
VC_1746,11
VC_1747,11
VC_1748,11
VC_1749,11
VC_1750,11
VC_1751,11
VC_1752,11
VC_1753,11
VC_1761,12
VC_1762,12
VC_1763,12
VC_1764,12
VC_1765,12
VC_1766,12
VC_1767,12
VC_1768,12
VC_1769,12
VC_1770,12
VC_1771,12
VC_1772,12
VC_1773,12
VC_1774,12
VC_1775,12
VC_1776,12
VC_1777,12
VC_1778,12
VC_1779,12
VC_1780,12
VC_1781,12
VC_1782,12
VC_1783,12
VC_1784,12
VC_1785,12
VC_1786,12
VC_1787,12
VC_1788,12
VC_1789,12
VC_1790,12
VC_1791,12
VC_1792,12
VC_1793,12
VC_1794,12
VC_1795,12
VC_1796,12
VC_1797,12
VC_1798,12
VC_1799,12
VC_1800,12
VC_1801,12
VC_1802,12
VC_1803,12
VC_1804,12
VC_1805,12
VC_1806,12
VC_1808,12
VC_1809,12
VC_1810,12
VC_1811,12
VC_1812,12
VC_1813,12
VC_1814,12
VC_1815,12
VC_1816,12
VC_1817,12
VC_1818,12
VC_1819,12
VC_1820,12
VC_1821,12
VC_1822,12
VC_1823,12
VC_1824,12
VC_1825,12
VC_1826,12
VC_1827,12
VC_1828,12
VC_1829,12
VC_1830,12
VC_1831,12
VC_1832,12
VC_1833,12
VC_1834,12
VC_1835,12
VC_1836,12
VC_1837,12
VC_1838,12
VC_1839,12
VC_1840,12
VC_1841,12
VC_1842,12
