node1,node2,interaction,distance,Log2(interaction + 1),p_value
VC_1519,VC_1550,50.080172,29855.0,5.674691477859269,0.01
VC_A0775,VC_A0867,50.087624,101568.0,5.67490193485031,0.01
VC_A0775,VC_A0868,50.087624,102411.0,5.67490193485031,0.01
VC_A0776,VC_A0867,50.087624,100739.0,5.67490193485031,0.01
VC_A0776,VC_A0868,50.087624,101582.0,5.67490193485031,0.01
VC_A0777,VC_A0867,50.087624,100025.0,5.67490193485031,0.01
VC_A0777,VC_A0868,50.087624,100868.0,5.67490193485031,0.01
VC_2422,VC_2580,50.089578,159804.0,5.6749571140107316,0.01
VC_2422,VC_2581,50.089578,160167.0,5.6749571140107316,0.01
VC_1152,VC_1323,50.095134,183465.0,5.675113998802951,0.01
VC_1152,VC_1324,50.095134,184312.0,5.675113998802951,0.01
VC_A0780,VC_A0902,50.114285,132649.0,5.675654634946307,0.01
VC_1130,VC_1134,50.126468,4897.0,5.675998457800709,0.01
VC_1130,VC_1135,50.126468,5989.0,5.675998457800709,0.01
VC_A0490,VC_A0760,50.135093,276433.0,5.676241818935342,0.01
VC_A0491,VC_A0760,50.135093,275887.0,5.676241818935342,0.01
VC_0176,VC_0845,50.151219,728620.0,5.676696716564697,0.01
VC_0177,VC_0845,50.151219,727954.0,5.676696716564697,0.01
VC_A0706,VC_A0816,50.176562,113914.0,5.677411326435282,0.01
VC_2008,VC_2010,50.182722,1217.0,5.677584969726155,0.01
VC_2008,VC_2011,50.182722,1442.0,5.677584969726155,0.01
VC_0773,VC_1312,50.187694,563717.0,5.677725109427237,0.01
VC_0352,VC_0369,50.213903,10689.0,5.678463605627687,0.01
VC_0352,VC_0370,50.213903,11200.0,5.678463605627687,0.01
VC_A0689,VC_A0730,50.223621,47292.0,5.678737335602837,0.01
VC_A0202,VC_A0898,50.233345,438238.0,5.679011182607436,0.01
VC_1368,VC_1477,50.253146,124576.0,5.679568657150303,0.01
VC_1369,VC_1477,50.253146,123403.0,5.679568657150303,0.01
VC_A0308,VC_A0469,50.257337,94097.0,5.679686622352354,0.01
VC_0088,VC_0090,50.261434,1418.0,5.679801932388321,0.01
VC_0089,VC_0090,50.261434,105.0,5.679801932388321,0.01
VC_1516,VC_2273,50.328191,796542.0,5.6816795102903415,0.01
VC_1044,VC_1435,50.333988,418719.0,5.681842438902269,0.01
VC_1044,VC_1436,50.333988,419390.0,5.681842438902269,0.01
VC_1045,VC_1435,50.333988,418190.0,5.681842438902269,0.01
VC_1045,VC_1436,50.333988,418861.0,5.681842438902269,0.01
VC_1714,VC_2214,50.334038,512899.0,5.681843844106106,0.01
VC_1953,VC_2032,50.339368,78432.0,5.681993630986164,0.01
VC_1583,VC_1593,50.339737,8787.0,5.682004000271523,0.01
VC_1584,VC_1593,50.339737,8181.0,5.682004000271523,0.01
VC_A0880,VC_A0896,50.350105,17155.0,5.6822953214371505,0.01
VC_A0880,VC_A0897,50.350105,18657.0,5.6822953214371505,0.01
VC_A0881,VC_A0896,50.350105,16735.0,5.6822953214371505,0.01
VC_A0881,VC_A0897,50.350105,18237.0,5.6822953214371505,0.01
VC_A0882,VC_A0896,50.350105,15659.0,5.6822953214371505,0.01
VC_A0882,VC_A0897,50.350105,17161.0,5.6822953214371505,0.01
VC_1908,VC_2679,50.358305,788645.0,5.68252568425477,0.01
VC_1908,VC_2680,50.358305,788961.0,5.68252568425477,0.01
VC_1909,VC_2679,50.358305,787827.0,5.68252568425477,0.01
VC_1909,VC_2680,50.358305,788143.0,5.68252568425477,0.01
VC_0062,VC_2744,50.362154,104482.0,5.6826338016302,0.01
VC_1908,VC_1916,50.36504,6427.0,5.682714863279545,0.01
VC_1908,VC_1917,50.36504,7287.0,5.682714863279545,0.01
VC_1909,VC_1916,50.36504,5609.0,5.682714863279545,0.01
VC_1909,VC_1917,50.36504,6469.0,5.682714863279545,0.01
VC_A0858,VC_A0860,50.365958,1222.0,5.682740647007403,0.01
VC_A0859,VC_A0860,50.365958,291.0,5.682740647007403,0.01
VC_0352,VC_0354,50.38452,1131.0,5.6832618962738115,0.01
VC_0461,VC_0647,50.387166,198974.0,5.683336184654738,0.01
VC_A0269,VC_A0380,50.390633,73413.0,5.6834335174203225,0.01
VC_A0269,VC_A0381,50.390633,74315.0,5.6834335174203225,0.01
VC_2575,VC_2657,50.393008,74341.0,5.683500189522797,0.01
VC_2575,VC_2658,50.393008,75102.0,5.683500189522797,0.01
VC_A0118,VC_A0566,50.416598,373611.0,5.684162251715932,0.01
VC_0236,VC_0253,50.438035,19114.0,5.6847636257743925,0.01
VC_0237,VC_0253,50.438035,17918.0,5.6847636257743925,0.01
VC_1873,VC_1899,50.442735,28376.0,5.6848954417920385,0.01
VC_1874,VC_1899,50.442735,26813.0,5.6848954417920385,0.01
VC_0477,VC_2608,50.443632,689980.0,5.684920597650671,0.01
VC_A0263,VC_A0269,50.462077,6056.0,5.685437780041672,0.01
VC_2089,VC_2097,50.470854,6494.0,5.685683814702914,0.01
VC_2089,VC_2098,50.470854,7363.0,5.685683814702914,0.01
VC_1872,VC_1898,50.494,27604.0,5.686332436415696,0.01
VC_0895,VC_0929,50.512641,37277.0,5.686854602332178,0.01
VC_0845,VC_0904,50.529254,53342.0,5.687319801325693,0.01
VC_2102,VC_2103,50.540996,15.0,5.687648511603265,0.01
VC_2102,VC_2104,50.540996,897.0,5.687648511603265,0.01
VC_2102,VC_2105,50.540996,1024.0,5.687648511603265,0.01
VC_A1058,VC_A1114,50.541164,60109.0,5.687653214119527,0.01
VC_0150,VC_0153,50.553446,2590.0,5.687996960132554,0.01
VC_0150,VC_0154,50.553446,2998.0,5.687996960132554,0.01
VC_1071,VC_1393,50.566316,345741.0,5.6883570751078505,0.01
VC_1099,VC_1687,50.567134,650640.0,5.688379960496509,0.01
VC_1099,VC_1688,50.567134,651692.0,5.688379960496509,0.01
VC_1100,VC_1687,50.567134,650107.0,5.688379960496509,0.01
VC_1100,VC_1688,50.567134,651159.0,5.688379960496509,0.01
VC_A0275,VC_A0470,50.585928,123016.0,5.688905664927823,0.01
VC_A0275,VC_A0471,50.585928,123618.0,5.688905664927823,0.01
VC_A0275,VC_A0472,50.585928,123898.0,5.688905664927823,0.01
VC_2645,VC_2694,50.586886,43661.0,5.688932456905198,0.01
VC_1386,VC_1444,50.600742,61206.0,5.689319906117747,0.01
VC_1642,VC_1683,50.607109,49122.0,5.689497908842307,0.01
VC_0812,VC_1781,50.614982,1060360.0,5.689717984563869,0.01
VC_0812,VC_1782,50.614982,1061070.0,5.689717984563869,0.01
VC_1422,VC_1666,50.616213,277951.0,5.689752391946161,0.01
VC_1422,VC_1667,50.616213,278606.0,5.689752391946161,0.01
VC_A0442,VC_A0566,50.620438,106138.0,5.689870477654911,0.01
VC_1368,VC_1595,50.63506,248401.0,5.690279077437731,0.01
VC_1369,VC_1595,50.63506,247228.0,5.690279077437731,0.01
VC_1602,VC_1738,50.641655,157583.0,5.6904633314355,0.01
VC_1602,VC_1739,50.641655,158497.0,5.6904633314355,0.01
VC_2476,VC_2488,50.65118,10949.0,5.6907294035266265,0.01
VC_2476,VC_2489,50.65118,11612.0,5.6907294035266265,0.01
VC_2477,VC_2488,50.65118,10848.0,5.6907294035266265,0.01
VC_2477,VC_2489,50.65118,11511.0,5.6907294035266265,0.01
VC_2478,VC_2488,50.65118,10298.0,5.6907294035266265,0.01
VC_2478,VC_2489,50.65118,10961.0,5.6907294035266265,0.01
VC_1144,VC_1195,50.667851,52548.0,5.69119497446748,0.01
VC_1894,VC_1908,50.683815,16976.0,5.691640660245122,0.01
VC_1894,VC_1909,50.683815,17155.0,5.691640660245122,0.01
VC_1895,VC_1908,50.683815,16534.0,5.691640660245122,0.01
VC_1895,VC_1909,50.683815,16713.0,5.691640660245122,0.01
VC_1896,VC_1908,50.683815,15116.0,5.691640660245122,0.01
VC_1896,VC_1909,50.683815,15295.0,5.691640660245122,0.01
VC_A0302,VC_A0862,50.693006,494543.0,5.691897193770288,0.01
VC_A0303,VC_A0862,50.693006,493961.0,5.691897193770288,0.01
VC_1208,VC_2235,50.69482,1105265.0,5.691947819630327,0.01
VC_1208,VC_2236,50.69482,1106040.0,5.691947819630327,0.01
VC_1209,VC_2235,50.69482,1104661.0,5.691947819630327,0.01
VC_1209,VC_2236,50.69482,1105436.0,5.691947819630327,0.01
VC_1210,VC_2235,50.69482,1103708.0,5.691947819630327,0.01
VC_1210,VC_2236,50.69482,1104483.0,5.691947819630327,0.01
VC_0350,VC_2580,50.702065,577012.0,5.692149998363049,0.01
VC_0350,VC_2581,50.702065,576469.0,5.692149998363049,0.01
VC_1886,VC_2536,50.714941,684419.0,5.692509245689209,0.01
VC_0253,VC_0840,50.733561,640858.0,5.693028595538305,0.01
VC_A0681,VC_A0704,50.754595,26928.0,5.693615051980874,0.01
VC_A0682,VC_A0704,50.754595,26143.0,5.693615051980874,0.01
VC_0513,VC_0530,50.773577,16087.0,5.694144091314691,0.01
VC_0157,VC_2577,50.778312,352380.0,5.694276028280579,0.01
VC_0157,VC_2578,50.778312,352198.0,5.694276028280579,0.01
VC_0157,VC_2579,50.778312,351688.0,5.694276028280579,0.01
VC_0616,VC_0618,50.778569,1028.0,5.694283189033625,0.01
VC_0647,VC_0912,50.787491,281392.0,5.69453175937002,0.01
VC_0495,VC_1249,50.794906,791401.0,5.694738311526685,0.01
VC_0495,VC_1250,50.794906,792179.0,5.694738311526685,0.01
VC_0496,VC_1249,50.794906,790748.0,5.694738311526685,0.01
VC_0496,VC_1250,50.794906,791526.0,5.694738311526685,0.01
VC_A0197,VC_A0292,50.799307,96783.0,5.694860891749942,0.01
VC_A0198,VC_A0292,50.799307,95308.0,5.694860891749942,0.01
VC_1062,VC_1122,50.80663,59865.0,5.695064834807799,0.01
VC_1267,VC_1304,50.861991,42608.0,5.69660568770968,0.01
VC_1058,VC_1409,50.895167,374908.0,5.697528281451264,0.01
VC_1059,VC_1409,50.895167,374071.0,5.697528281451264,0.01
VC_0264,VC_0266,50.910036,1554.0,5.697941583137301,0.01
VC_0265,VC_0266,50.910036,54.0,5.697941583137301,0.01
VC_0814,VC_0964,50.913295,157843.0,5.698032155132912,0.01
VC_0977,VC_1034,50.95876,57308.0,5.699295096050425,0.01
VC_0978,VC_1034,50.95876,57020.0,5.699295096050425,0.01
VC_2502,VC_2536,50.966709,29725.0,5.699515792343888,0.01
VC_1227,VC_1404,50.973216,193211.0,5.699696427776198,0.01
VC_1228,VC_1404,50.973216,192060.0,5.699696427776198,0.01
VC_1548,VC_1590,50.992932,40045.0,5.70024360926391,0.01
VC_A0362,VC_A0656,50.996132,240234.0,5.7003323998338935,0.01
VC_0176,VC_0185,51.051327,10407.0,5.701863039044436,0.01
VC_0176,VC_0186,51.051327,11698.0,5.701863039044436,0.01
VC_0177,VC_0185,51.051327,9741.0,5.701863039044436,0.01
VC_0177,VC_0186,51.051327,11032.0,5.701863039044436,0.01
VC_1887,VC_1967,51.054748,83072.0,5.701957855023938,0.01
VC_0209,VC_0519,51.07667,336810.0,5.702565294387793,0.01
VC_0209,VC_0520,51.07667,337283.0,5.702565294387793,0.01
VC_2022,VC_2026,51.088327,2250.0,5.702888195489818,0.01
VC_2022,VC_2027,51.088327,2922.0,5.702888195489818,0.01
VC_2022,VC_2028,51.088327,3604.0,5.702888195489818,0.01
VC_A0404,VC_A0914,51.138324,491356.0,5.704272302698479,0.01
VC_A0405,VC_A0914,51.138324,490459.0,5.704272302698479,0.01
VC_0249,VC_0262,51.142869,11223.0,5.704398059774638,0.01
VC_0249,VC_0263,51.142869,12202.0,5.704398059774638,0.01
VC_1295,VC_1298,51.188203,2969.0,5.705651821283,0.01
VC_A0473,VC_A0550,51.212411,68715.0,5.7063208740948115,0.01
VC_1738,VC_1815,51.229975,81157.0,5.706806108048334,0.01
VC_1739,VC_1815,51.229975,80846.0,5.706806108048334,0.01
VC_1548,VC_1692,51.237759,163756.0,5.707021101478153,0.01
VC_0925,VC_1011,51.244393,91347.0,5.707204306719066,0.01
VC_2361,VC_2393,51.302559,42708.0,5.708809629625214,0.01
VC_2362,VC_2393,51.302559,41348.0,5.708809629625214,0.01
VC_1439,VC_1558,51.31669,131882.0,5.709199361418199,0.01
VC_1440,VC_1558,51.31669,131710.0,5.709199361418199,0.01
VC_2010,VC_2011,51.319129,99.0,5.709266618180539,0.01
VC_A0283,VC_A0323,51.349317,23868.0,5.710098809366447,0.01
VC_A0283,VC_A0324,51.349317,24130.0,5.710098809366447,0.01
VC_1637,VC_1652,51.358081,16712.0,5.710340316262987,0.01
VC_2342,VC_2349,51.426787,8153.0,5.712232227214944,0.01
VC_0495,VC_0512,51.427437,11633.0,5.712250113986517,0.01
VC_0496,VC_0512,51.427437,10980.0,5.712250113986517,0.01
VC_A0061,VC_A0106,51.445145,46678.0,5.712737319384528,0.01
VC_A0061,VC_A0107,51.445145,48183.0,5.712737319384528,0.01
VC_A0062,VC_A0106,51.445145,46571.0,5.712737319384528,0.01
VC_A0062,VC_A0107,51.445145,48076.0,5.712737319384528,0.01
VC_2033,VC_2175,51.502806,130521.0,5.714322624220507,0.01
VC_0763,VC_0877,51.559235,123492.0,5.715872372264916,0.01
VC_0763,VC_0878,51.559235,123611.0,5.715872372264916,0.01
VC_0494,VC_0502,51.567988,5248.0,5.716112612791807,0.01
VC_1528,VC_1580,51.58584,46638.0,5.716602466420672,0.01
VC_1529,VC_1580,51.58584,46240.0,5.716602466420672,0.01
VC_1530,VC_1580,51.58584,46068.0,5.716602466420672,0.01
VC_0135,VC_1873,51.594186,1072500.0,5.71683142116226,0.01
VC_0135,VC_1874,51.594186,1070937.0,5.71683142116226,0.01
VC_0647,VC_1308,51.611271,697600.0,5.71729999847171,0.01
VC_2384,VC_2399,51.615425,18348.0,5.717413904076101,0.01
VC_2385,VC_2399,51.615425,16915.0,5.717413904076101,0.01
VC_1927,VC_1995,51.625963,68680.0,5.717702823116046,0.01
VC_1927,VC_1996,51.625963,69791.0,5.717702823116046,0.01
VC_0319,VC_1833,51.660843,1318207.0,5.718658711261558,0.01
VC_0994,VC_0996,51.666993,2168.0,5.718827186658917,0.01
VC_0862,VC_1503,51.705549,689884.0,5.719882956054305,0.01
VC_0862,VC_1504,51.705549,690819.0,5.719882956054305,0.01
VC_0862,VC_1505,51.705549,691307.0,5.719882956054305,0.01
VC_0863,VC_1503,51.705549,688332.0,5.719882956054305,0.01
VC_0863,VC_1504,51.705549,689267.0,5.719882956054305,0.01
VC_0863,VC_1505,51.705549,689755.0,5.719882956054305,0.01
VC_A0458,VC_A0506,51.720798,25090.0,5.720300302523341,0.01
VC_A0863,VC_A0903,51.765485,41483.0,5.721522636182568,0.01
VC_2645,VC_2679,51.814051,29504.0,5.722849899683664,0.01
VC_2645,VC_2680,51.814051,29820.0,5.722849899683664,0.01
VC_2193,VC_2212,51.8205,23009.0,5.72302605303959,0.01
VC_0342,VC_0354,51.830519,10905.0,5.7232996776916725,0.01
VC_A0376,VC_A0380,51.836887,1130.0,5.723473564462992,0.01
VC_A0376,VC_A0381,51.836887,2032.0,5.723473564462992,0.01
VC_A0377,VC_A0380,51.836887,988.0,5.723473564462992,0.01
VC_A0377,VC_A0381,51.836887,1890.0,5.723473564462992,0.01
VC_0196,VC_2768,51.838769,207903.0,5.723524950982272,0.01
VC_0196,VC_2769,51.838769,207572.0,5.723524950982272,0.01
VC_2619,VC_2732,51.847381,114949.0,5.723760071472888,0.01
VC_A0368,VC_A0517,51.884195,90484.0,5.724764716998677,0.01
VC_1737,VC_1781,51.907783,56362.0,5.725408060507926,0.01
VC_1737,VC_1782,51.907783,57072.0,5.725408060507926,0.01
VC_A0380,VC_A0564,51.931784,139103.0,5.726062373923057,0.01
VC_A0381,VC_A0564,51.931784,138627.0,5.726062373923057,0.01
VC_2455,VC_2536,51.97294,79266.0,5.727183675369285,0.01
VC_A0804,VC_A0896,51.979062,101738.0,5.7273503957499,0.01
VC_A0804,VC_A0897,51.979062,103240.0,5.7273503957499,0.01
VC_1832,VC_2646,51.986736,843997.0,5.727559354526639,0.01
VC_2698,VC_2724,52.026213,31257.0,5.728633813360185,0.01
VC_A0710,VC_A0760,52.029664,46904.0,5.728727702369049,0.01
VC_0658,VC_1319,52.057637,698658.0,5.729488519336465,0.01
VC_0658,VC_1320,52.057637,700006.0,5.729488519336465,0.01
VC_1231,VC_1347,52.065666,128776.0,5.729706820089984,0.01
VC_A0166,VC_A0175,52.079899,7123.0,5.730093720449693,0.01
VC_A0167,VC_A0175,52.079899,6046.0,5.730093720449693,0.01
VC_0922,VC_0983,52.102114,60453.0,5.730697390881162,0.01
VC_0764,VC_0877,52.102537,122554.0,5.730708883033277,0.01
VC_0764,VC_0878,52.102537,122673.0,5.730708883033277,0.01
VC_A0880,VC_A0933,52.181338,53002.0,5.732848169594822,0.01
VC_A0880,VC_A0934,52.181338,53311.0,5.732848169594822,0.01
VC_A0880,VC_A0935,52.181338,53784.0,5.732848169594822,0.01
VC_A0881,VC_A0933,52.181338,52582.0,5.732848169594822,0.01
VC_A0881,VC_A0934,52.181338,52891.0,5.732848169594822,0.01
VC_A0881,VC_A0935,52.181338,53364.0,5.732848169594822,0.01
VC_A0882,VC_A0933,52.181338,51506.0,5.732848169594822,0.01
VC_A0882,VC_A0934,52.181338,51815.0,5.732848169594822,0.01
VC_A0882,VC_A0935,52.181338,52288.0,5.732848169594822,0.01
VC_0840,VC_1783,52.205677,1028375.0,5.733508283147455,0.01
VC_1503,VC_1609,52.208275,105754.0,5.733578727325996,0.01
VC_1504,VC_1609,52.208275,105224.0,5.733578727325996,0.01
VC_1505,VC_1609,52.208275,104367.0,5.733578727325996,0.01
VC_A0553,VC_A0563,52.217505,9493.0,5.733828968860722,0.01
VC_2004,VC_2010,52.220218,5943.0,5.733902514809216,0.01
VC_2004,VC_2011,52.220218,6168.0,5.733902514809216,0.01
VC_1012,VC_1900,52.225837,966349.0,5.734054826765583,0.01
VC_1013,VC_1900,52.225837,965718.0,5.734054826765583,0.01
VC_A0466,VC_A0535,52.273342,58370.0,5.73534188330642,0.01
VC_A0467,VC_A0535,52.273342,57861.0,5.73534188330642,0.01
VC_A0468,VC_A0535,52.273342,57376.0,5.73534188330642,0.01
VC_0252,VC_0321,52.298392,74920.0,5.7360201027569895,0.01
VC_0088,VC_2669,52.3341,209648.0,5.73698633275836,0.01
VC_0089,VC_2669,52.3341,210712.0,5.73698633275836,0.01
VC_1888,VC_1893,52.346474,3299.0,5.737321012407085,0.01
VC_A0121,VC_A0197,52.352638,75878.0,5.737487701184063,0.01
VC_A0121,VC_A0198,52.352638,77245.0,5.737487701184063,0.01
VC_A0122,VC_A0197,52.352638,75585.0,5.737487701184063,0.01
VC_A0122,VC_A0198,52.352638,76952.0,5.737487701184063,0.01
VC_2414,VC_2440,52.362448,30620.0,5.7377529465007555,0.01
VC_2414,VC_2441,52.362448,32337.0,5.7377529465007555,0.01
VC_1015,VC_1928,52.364242,994545.0,5.737801447862572,0.01
VC_2180,VC_2384,52.36756,222247.0,5.737891146753765,0.01
VC_2180,VC_2385,52.36756,223494.0,5.737891146753765,0.01
VC_1444,VC_1458,52.369287,26757.0,5.73793783230624,0.01
VC_1444,VC_1459,52.369287,27953.0,5.73793783230624,0.01
VC_1444,VC_1460,52.369287,28243.0,5.73793783230624,0.01
VC_0516,VC_0556,52.370431,40062.0,5.737968756935943,0.01
VC_1350,VC_1361,52.411665,8639.0,5.739082952901394,0.01
VC_1351,VC_1361,52.411665,8231.0,5.739082952901394,0.01
VC_1352,VC_1361,52.411665,8126.0,5.739082952901394,0.01
VC_A0670,VC_A0693,52.482603,24775.0,5.740997778041212,0.01
VC_A0671,VC_A0693,52.482603,23776.0,5.740997778041212,0.01
VC_1092,VC_2080,52.50341,1075647.0,5.741558938425687,0.01
VC_1439,VC_1546,52.523119,120948.0,5.742090284759124,0.01
VC_1440,VC_1546,52.523119,120776.0,5.742090284759124,0.01
VC_1489,VC_1517,52.539723,34924.0,5.742537769772663,0.01
VC_1489,VC_1518,52.539723,35516.0,5.742537769772663,0.01
VC_1489,VC_1519,52.539723,36037.0,5.742537769772663,0.01
VC_1490,VC_1517,52.539723,34312.0,5.742537769772663,0.01
VC_1490,VC_1518,52.539723,34904.0,5.742537769772663,0.01
VC_1490,VC_1519,52.539723,35425.0,5.742537769772663,0.01
VC_A0351,VC_A0375,52.54377,14792.0,5.7426468171462535,0.01
VC_A0352,VC_A0375,52.54377,14383.0,5.7426468171462535,0.01
VC_A0353,VC_A0375,52.54377,14219.0,5.7426468171462535,0.01
VC_A0354,VC_A0375,52.54377,13546.0,5.7426468171462535,0.01
VC_0483,VC_0515,52.547966,32961.0,5.742759870657585,0.01
VC_0484,VC_0515,52.547966,32497.0,5.742759870657585,0.01
VC_A0101,VC_A0515,52.584146,335151.0,5.743734306941707,0.01
VC_A0101,VC_A0516,52.584146,335305.0,5.743734306941707,0.01
VC_1894,VC_1907,52.59352,15916.0,5.743986669655927,0.01
VC_1895,VC_1907,52.59352,15474.0,5.743986669655927,0.01
VC_1896,VC_1907,52.59352,14056.0,5.743986669655927,0.01
VC_A0308,VC_A0927,52.641381,510784.0,5.745274474862868,0.01
VC_A0308,VC_A0928,52.641381,510278.0,5.745274474862868,0.01
VC_0852,VC_1127,52.646106,276397.0,5.7454015490308485,0.01
VC_1745,VC_1747,52.659531,572.0,5.745762539964158,0.01
VC_1714,VC_1838,52.66822,125920.0,5.745996134297792,0.01
VC_1714,VC_1839,52.66822,126363.0,5.745996134297792,0.01
VC_2128,VC_2246,52.674322,118562.0,5.746160157340008,0.01
VC_0180,VC_2419,52.716525,548597.0,5.74729407263439,0.01
VC_0180,VC_2420,52.716525,547941.0,5.74729407263439,0.01
VC_0354,VC_2765,52.728448,384308.0,5.747614259843952,0.01
VC_1021,VC_2621,52.731903,1258331.0,5.747707029155081,0.01
VC_1022,VC_2621,52.731903,1259702.0,5.747707029155081,0.01
VC_1023,VC_2621,52.731903,1260032.0,5.747707029155081,0.01
VC_1449,VC_1461,52.770211,21356.0,5.748735227799913,0.01
VC_1680,VC_1781,52.778629,114731.0,5.748961071367896,0.01
VC_1680,VC_1782,52.778629,115441.0,5.748961071367896,0.01
VC_A0633,VC_A0655,52.780996,20194.0,5.749024568412671,0.01
VC_A0634,VC_A0655,52.780996,19277.0,5.749024568412671,0.01
VC_0425,VC_0502,52.801147,77941.0,5.74956502517061,0.01
VC_0426,VC_0502,52.801147,77489.0,5.74956502517061,0.01
VC_0427,VC_0502,52.801147,77360.0,5.74956502517061,0.01
VC_0428,VC_0502,52.801147,76901.0,5.74956502517061,0.01
VC_1329,VC_1357,52.801654,33052.0,5.74957862047443,0.01
VC_1329,VC_1358,52.801654,33200.0,5.74957862047443,0.01
VC_1329,VC_1359,52.801654,34116.0,5.74957862047443,0.01
